Golden State Warriors,Philadelphia 76Ers,2016-03-27 08:00:00,0,Local
Philadelphia 76Ers,Charlotte Hornets,2016-03-29 07:00:00,0,Local
Charlotte Hornets,Philadelphia 76Ers,2016-04-01 07:00:00,0,Local
Philadelphia 76Ers,Indiana Pacers,2016-04-02 07:30:00,0,Local
Philadelphia 76Ers,New Orleans Pelicans,2016-04-05 07:00:00,0,Local
Philadelphia 76Ers,New York Knicks,2016-04-08 07:00:00,0,Local
Philadelphia 76Ers,Milwaukee Bucks,2016-04-10 05:00:00,0,Local
Chicago Bulls,Philadelphia 76Ers,2016-04-13 08:00:00,0,Local
Milwaukee Bucks,New York Knicks,2015-10-28 08:00:00,0,Local
New York Knicks,Atlanta Hawks,2015-10-29 08:00:00,1,TNT
Washington Wizards,New York Knicks,2015-10-31 07:00:00,0,Local
New York Knicks,San Antonio Spurs,2015-11-02 07:30:00,0,Local
Cleveland Cavaliers,New York Knicks,2015-11-04 08:00:00,1,ESPN
New York Knicks,Milwaukee Bucks,2015-11-06 07:30:00,0,Local
Charlotte Hornets,New York Knicks,2015-11-11 07:00:00,0,Local
New York Knicks,Cleveland Cavaliers,2015-11-13 07:30:00,1,NBATV
New York Knicks,New Orleans Pelicans,2015-11-15 12:00:00,0,Local
New York Knicks,Charlotte Hornets,2015-11-17 07:30:00,0,Local
Oklahoma City Thunder,New York Knicks,2015-11-20 08:00:00,0,Local
Houston Rockets,New York Knicks,2015-11-21 08:00:00,0,Local
Miami Heat,New York Knicks,2015-11-23 07:30:00,1,NBATV
Orlando Magic,New York Knicks,2015-11-25 07:00:00,0,Local
New York Knicks,Miami Heat,2015-11-27 07:30:00,1,NBATV
New York Knicks,Houston Rockets,2015-11-29 07:30:00,0,Local
Milwaukee Bucks,New York Knicks,2015-12-05 08:30:00,0,Local
New York Knicks,Dallas Mavericks,2015-12-07 07:30:00,1,NBATV
Utah Jazz,New York Knicks,2015-12-09 09:00:00,0,Local
Sacramento Kings,New York Knicks,2015-12-10 10:30:00,1,TNT
Portland Trail Blazers,New York Knicks,2015-12-12 10:00:00,0,Local
New York Knicks,Minnesota Timberwolves,2015-12-16 07:30:00,0,Local
New York Knicks,Chicago Bulls,2015-12-19 07:30:00,0,Local
New York Knicks,Orlando Magic,2015-12-21 07:30:00,1,NBATV
Cleveland Cavaliers,New York Knicks,2015-12-23 07:00:00,1,NBATV
Atlanta Hawks,New York Knicks,2015-12-26 07:30:00,0,Local
New York Knicks,Detroit Pistons,2015-12-29 07:30:00,0,Local
Chicago Bulls,New York Knicks,2016-01-01 08:00:00,0,Local
New York Knicks,Atlanta Hawks,2016-01-03 03:30:00,0,Local
Atlanta Hawks,New York Knicks,2016-01-05 08:00:00,0,Local
Miami Heat,New York Knicks,2016-01-06 07:00:00,1,ESPN
San Antonio Spurs,New York Knicks,2016-01-08 08:30:00,0,Local
New York Knicks,Milwaukee Bucks,2016-01-10 07:30:00,0,Local
Memphis Grizzlies,New York Knicks,2016-01-16 08:00:00,0,Local
New York Knicks,Utah Jazz,2016-01-20 07:30:00,0,Local
New York Knicks,Los Angeles Clippers,2016-01-22 07:30:00,0,Local
Charlotte Hornets,New York Knicks,2016-01-23 07:00:00,0,Local
New York Knicks,Oklahoma City Thunder,2016-01-26 07:30:00,0,Local
New York Knicks,Phoenix Suns,2016-01-29 07:30:00,0,Local
New York Knicks,Golden State Warriors,2016-01-31 07:30:00,0,Local
Detroit Pistons,New York Knicks,2016-02-04 07:30:00,0,Local
New York Knicks,Memphis Grizzlies,2016-02-05 07:30:00,0,Local
New York Knicks,Denver Nuggets,2016-02-07 01:00:00,0,Local
New York Knicks,Washington Wizards,2016-02-09 08:00:00,1,TNT
Minnesota Timberwolves,New York Knicks,2016-02-20 08:00:00,0,Local
Indiana Pacers,New York Knicks,2016-02-24 07:00:00,0,Local
New York Knicks,Orlando Magic,2016-02-26 07:30:00,0,Local
New York Knicks,Miami Heat,2016-02-28 07:30:00,0,Local
New York Knicks,Portland Trail Blazers,2016-03-01 07:30:00,0,Local
New York Knicks,Detroit Pistons,2016-03-05 07:00:00,0,Local
Denver Nuggets,New York Knicks,2016-03-08 09:00:00,0,Local
Phoenix Suns,New York Knicks,2016-03-09 10:00:00,0,Local
Los Angeles Clippers,New York Knicks,2016-03-11 10:30:00,1,NBATV
Golden State Warriors,New York Knicks,2016-03-16 10:30:00,0,Local
Washington Wizards,New York Knicks,2016-03-19 07:00:00,0,Local
New York Knicks,Sacramento Kings,2016-03-20 07:30:00,1,NBATV
Chicago Bulls,New York Knicks,2016-03-23 08:00:00,0,Local
New York Knicks,Chicago Bulls,2016-03-24 07:30:00,0,Local
New York Knicks,Cleveland Cavaliers,2016-03-26 07:30:00,0,Local
New Orleans Pelicans,New York Knicks,2016-03-28 08:00:00,0,Local
Dallas Mavericks,New York Knicks,2016-03-30 08:30:00,0,Local
New York Knicks,Indiana Pacers,2016-04-03 07:30:00,0,Local
New York Knicks,Charlotte Hornets,2016-04-06 07:30:00,0,Local
Indiana Pacers,New York Knicks,2016-04-12 07:00:00,0,Local
Golden State Warriors,New Orleans Pelicans,2015-10-27 10:30:00,1,TNT
Houston Rockets,Golden State Warriors,2015-10-30 09:30:00,1,ESPN
New Orleans Pelicans,Golden State Warriors,2015-10-31 07:30:00,1,NBATV
Golden State Warriors,Memphis Grizzlies,2015-11-02 10:30:00,1,NBATV
Golden State Warriors,Los Angeles Clippers,2015-11-04 10:30:00,1,ESPN
Golden State Warriors,Denver Nuggets,2015-11-06 10:30:00,0,Local
Sacramento Kings,Golden State Warriors,2015-11-07 10:00:00,0,Local
Golden State Warriors,Detroit Pistons,2015-11-09 10:30:00,0,Local
Memphis Grizzlies,Golden State Warriors,2015-11-11 08:00:00,0,Local
Minnesota Timberwolves,Golden State Warriors,2015-11-12 08:00:00,1,TNT
Los Angeles Clippers,Golden State Warriors,2015-11-19 10:30:00,1,TNT
Golden State Warriors,Chicago Bulls,2015-11-20 10:30:00,1,ESPN
Denver Nuggets,Golden State Warriors,2015-11-22 08:00:00,0,Local
Phoenix Suns,Golden State Warriors,2015-11-27 09:30:00,0,Local
Golden State Warriors,Sacramento Kings,2015-11-28 10:30:00,0,Local
Utah Jazz,Golden State Warriors,2015-11-30 09:00:00,0,Local
Charlotte Hornets,Golden State Warriors,2015-12-02 07:00:00,0,Local
Indiana Pacers,Golden State Warriors,2015-12-08 07:00:00,0,Local
Milwaukee Bucks,Golden State Warriors,2015-12-12 08:30:00,0,Local
Golden State Warriors,Phoenix Suns,2015-12-16 10:30:00,0,Local
Golden State Warriors,Milwaukee Bucks,2015-12-18 10:30:00,0,Local
Golden State Warriors,Utah Jazz,2015-12-23 10:30:00,0,Local
Golden State Warriors,Cleveland Cavaliers,2015-12-25 05:00:00,1,ESPN
Golden State Warriors,Sacramento Kings,2015-12-28 10:30:00,0,Local
Dallas Mavericks,Golden State Warriors,2015-12-30 08:30:00,0,Local
Houston Rockets,Golden State Warriors,2015-12-31 07:00:00,0,Local
Golden State Warriors,Denver Nuggets,2016-01-02 10:30:00,0,Local
Golden State Warriors,Charlotte Hornets,2016-01-04 10:30:00,0,Local
Portland Trail Blazers,Golden State Warriors,2016-01-08 10:00:00,0,Local
Sacramento Kings,Golden State Warriors,2016-01-09 10:00:00,0,Local
Golden State Warriors,Miami Heat,2016-01-11 10:30:00,0,Local
Denver Nuggets,Golden State Warriors,2016-01-13 09:00:00,0,Local
Detroit Pistons,Golden State Warriors,2016-01-16 07:30:00,0,Local
Cleveland Cavaliers,Golden State Warriors,2016-01-18 08:00:00,1,TNT
Chicago Bulls,Golden State Warriors,2016-01-20 08:00:00,1,ESPN
Golden State Warriors,Indiana Pacers,2016-01-22 10:30:00,1,ESPN
Golden State Warriors,San Antonio Spurs,2016-01-25 10:30:00,1,NBATV
Golden State Warriors,Dallas Mavericks,2016-01-27 10:30:00,1,ESPN
Washington Wizards,Golden State Warriors,2016-02-03 08:00:00,1,ESPN
Golden State Warriors,Oklahoma City Thunder,2016-02-06 09:00:00,1,ESPN
Golden State Warriors,Houston Rockets,2016-02-09 10:30:00,1,TNT
Phoenix Suns,Golden State Warriors,2016-02-10 09:00:00,0,Local
Portland Trail Blazers,Golden State Warriors,2016-02-19 10:00:00,0,Local
Los Angeles Clippers,Golden State Warriors,2016-02-20 08:30:00,1,ESPN
Atlanta Hawks,Golden State Warriors,2016-02-22 08:00:00,1,NBATV
Miami Heat,Golden State Warriors,2016-02-24 07:30:00,0,Local
Orlando Magic,Golden State Warriors,2016-02-25 07:00:00,0,Local
Oklahoma City Thunder,Golden State Warriors,2016-02-27 08:30:00,1,ESPN
Golden State Warriors,Atlanta Hawks,2016-03-01 10:30:00,1,NBATV
Golden State Warriors,Oklahoma City Thunder,2016-03-03 10:30:00,1,TNT
Golden State Warriors,Orlando Magic,2016-03-07 10:30:00,0,Local
Golden State Warriors,Utah Jazz,2016-03-09 10:30:00,0,Local
Golden State Warriors,Portland Trail Blazers,2016-03-11 10:30:00,0,Local
Golden State Warriors,Phoenix Suns,2016-03-12 10:30:00,0,Local
Golden State Warriors,New Orleans Pelicans,2016-03-14 10:30:00,1,ESPN
Dallas Mavericks,Golden State Warriors,2016-03-18 08:30:00,0,Local
San Antonio Spurs,Golden State Warriors,2016-03-19 08:30:00,1,ESPN
Minnesota Timberwolves,Golden State Warriors,2016-03-21 08:00:00,0,Local
Golden State Warriors,Los Angeles Clippers,2016-03-23 10:30:00,0,Local
Golden State Warriors,Dallas Mavericks,2016-03-25 10:30:00,0,Local
Golden State Warriors,Washington Wizards,2016-03-29 10:30:00,1,TNT
Utah Jazz,Golden State Warriors,2016-03-30 09:00:00,0,Local
Golden State Warriors,Portland Trail Blazers,2016-04-03 08:00:00,1,NBATV
Golden State Warriors,Minnesota Timberwolves,2016-04-05 10:30:00,0,Local
Golden State Warriors,San Antonio Spurs,2016-04-07 10:30:00,1,TNT
Memphis Grizzlies,Golden State Warriors,2016-04-09 08:00:00,0,Local
San Antonio Spurs,Golden State Warriors,2016-04-10 07:00:00,1,NBATV
Golden State Warriors,Memphis Grizzlies,2016-04-13 10:30:00,0,Local
Indiana Pacers,Memphis Grizzlies,2015-10-29 07:00:00,0,Local
Indiana Pacers,Utah Jazz,2015-10-31 07:00:00,0,Local
Detroit Pistons,Indiana Pacers,2015-11-03 07:30:00,0,Local
Indiana Pacers,Miami Heat,2015-11-06 08:00:00,1,ESPN
Cleveland Cavaliers,Indiana Pacers,2015-11-08 03:30:00,0,Local
Indiana Pacers,Orlando Magic,2015-11-09 07:00:00,0,Local
Indiana Pacers,Minnesota Timberwolves,2015-11-13 07:00:00,0,Local
Chicago Bulls,Indiana Pacers,2015-11-16 08:00:00,0,Local
Indiana Pacers,Milwaukee Bucks,2015-11-21 07:00:00,1,NBATV
Washington Wizards,Indiana Pacers,2015-11-24 07:00:00,0,Local
Indiana Pacers,Chicago Bulls,2015-11-27 08:00:00,0,Local
Los Angeles Clippers,Indiana Pacers,2015-12-02 10:30:00,0,Local
Portland Trail Blazers,Indiana Pacers,2015-12-03 10:00:00,0,Local
Utah Jazz,Indiana Pacers,2015-12-05 09:00:00,0,Local
Indiana Pacers,Miami Heat,2015-12-11 07:00:00,1,ESPN
Detroit Pistons,Indiana Pacers,2015-12-12 07:30:00,0,Local
Indiana Pacers,Dallas Mavericks,2015-12-16 07:00:00,0,Local
Memphis Grizzlies,Indiana Pacers,2015-12-19 08:00:00,0,Local
San Antonio Spurs,Indiana Pacers,2015-12-21 08:30:00,0,Local
Indiana Pacers,Sacramento Kings,2015-12-23 07:00:00,0,Local
Minnesota Timberwolves,Indiana Pacers,2015-12-26 08:00:00,0,Local
Indiana Pacers,Atlanta Hawks,2015-12-28 07:00:00,0,Local
Chicago Bulls,Indiana Pacers,2015-12-30 08:00:00,0,Local
Indiana Pacers,Milwaukee Bucks,2015-12-31 06:00:00,0,Local
Indiana Pacers,Detroit Pistons,2016-01-02 07:00:00,0,Local
Miami Heat,Indiana Pacers,2016-01-04 07:30:00,1,NBATV
Orlando Magic,Indiana Pacers,2016-01-06 07:00:00,0,Local
New Orleans Pelicans,Indiana Pacers,2016-01-08 08:00:00,0,Local
Houston Rockets,Indiana Pacers,2016-01-10 07:00:00,0,Local
Indiana Pacers,Phoenix Suns,2016-01-12 07:00:00,0,Local
Indiana Pacers,Washington Wizards,2016-01-15 07:00:00,0,Local
Denver Nuggets,Indiana Pacers,2016-01-17 08:00:00,0,Local
Phoenix Suns,Indiana Pacers,2016-01-19 09:00:00,0,Local
Sacramento Kings,Indiana Pacers,2016-01-23 10:30:00,0,Local
Indiana Pacers,Los Angeles Clippers,2016-01-26 07:00:00,0,Local
Indiana Pacers,Atlanta Hawks,2016-01-28 07:00:00,0,Local
Indiana Pacers,Denver Nuggets,2016-01-30 07:00:00,0,Local
Indiana Pacers,Cleveland Cavaliers,2016-02-01 07:00:00,0,Local
Atlanta Hawks,Indiana Pacers,2016-02-05 07:00:00,1,ESPN
Indiana Pacers,Detroit Pistons,2016-02-06 07:00:00,0,Local
Indiana Pacers,Charlotte Hornets,2016-02-10 07:00:00,0,Local
Oklahoma City Thunder,Indiana Pacers,2016-02-19 08:00:00,1,ESPN
Orlando Magic,Indiana Pacers,2016-02-21 06:00:00,0,Local
Miami Heat,Indiana Pacers,2016-02-22 07:30:00,0,Local
Indiana Pacers,Charlotte Hornets,2016-02-26 07:00:00,0,Local
Indiana Pacers,Portland Trail Blazers,2016-02-28 06:00:00,0,Local
Cleveland Cavaliers,Indiana Pacers,2016-02-29 07:00:00,1,NBATV
Milwaukee Bucks,Indiana Pacers,2016-03-02 08:00:00,0,Local
Charlotte Hornets,Indiana Pacers,2016-03-04 07:00:00,0,Local
Washington Wizards,Indiana Pacers,2016-03-05 07:00:00,0,Local
Indiana Pacers,San Antonio Spurs,2016-03-07 07:00:00,0,Local
Dallas Mavericks,Indiana Pacers,2016-03-12 02:00:00,0,Local
Atlanta Hawks,Indiana Pacers,2016-03-13 06:00:00,1,NBATV
Indiana Pacers,Oklahoma City Thunder,2016-03-19 07:00:00,0,Local
Indiana Pacers,New Orleans Pelicans,2016-03-24 07:00:00,1,NBATV
Indiana Pacers,Houston Rockets,2016-03-27 06:00:00,0,Local
Indiana Pacers,Chicago Bulls,2016-03-29 07:00:00,0,Local
Indiana Pacers,Orlando Magic,2016-03-31 07:00:00,0,Local
Indiana Pacers,Cleveland Cavaliers,2016-04-06 07:00:00,1,ESPN
Milwaukee Bucks,Indiana Pacers,2016-04-13 08:00:00,0,Local
Sacramento Kings,Los Angeles Clippers,2015-10-28 10:00:00,0,Local
Los Angeles Clippers,Dallas Mavericks,2015-10-29 10:30:00,1,TNT
Los Angeles Clippers,Sacramento Kings,2015-10-31 10:30:00,1,NBATV
Los Angeles Clippers,Phoenix Suns,2015-11-02 10:30:00,0,Local
Los Angeles Clippers,Houston Rockets,2015-11-07 10:30:00,0,Local
Los Angeles Clippers,Memphis Grizzlies,2015-11-09 10:30:00,0,Local
Dallas Mavericks,Los Angeles Clippers,2015-11-11 08:00:00,1,ESPN
Phoenix Suns,Los Angeles Clippers,2015-11-12 10:30:00,1,TNT
Los Angeles Clippers,Detroit Pistons,2015-11-14 03:30:00,0,Local
Portland Trail Blazers,Los Angeles Clippers,2015-11-20 10:00:00,0,Local
Denver Nuggets,Los Angeles Clippers,2015-11-24 09:00:00,0,Local
Los Angeles Clippers,Utah Jazz,2015-11-25 10:30:00,0,Local
Los Angeles Clippers,New Orleans Pelicans,2015-11-27 10:30:00,1,NBATV
Los Angeles Clippers,Minnesota Timberwolves,2015-11-29 03:30:00,0,Local
Los Angeles Clippers,Portland Trail Blazers,2015-11-30 10:30:00,0,Local
Los Angeles Clippers,Orlando Magic,2015-12-05 10:30:00,0,Local
Minnesota Timberwolves,Los Angeles Clippers,2015-12-07 08:00:00,0,Local
Milwaukee Bucks,Los Angeles Clippers,2015-12-09 08:00:00,0,Local
Chicago Bulls,Los Angeles Clippers,2015-12-10 08:00:00,1,TNT
Detroit Pistons,Los Angeles Clippers,2015-12-14 07:30:00,0,Local
Los Angeles Clippers,Milwaukee Bucks,2015-12-16 10:30:00,1,ESPN
San Antonio Spurs,Los Angeles Clippers,2015-12-18 08:00:00,1,ESPN
Houston Rockets,Los Angeles Clippers,2015-12-19 08:00:00,0,Local
Los Angeles Clippers,Oklahoma City Thunder,2015-12-21 10:30:00,1,NBATV
Utah Jazz,Los Angeles Clippers,2015-12-26 09:00:00,0,Local
Washington Wizards,Los Angeles Clippers,2015-12-28 07:00:00,0,Local
Charlotte Hornets,Los Angeles Clippers,2015-12-30 07:00:00,0,Local
New Orleans Pelicans,Los Angeles Clippers,2015-12-31 08:00:00,0,Local
Portland Trail Blazers,Los Angeles Clippers,2016-01-06 10:00:00,0,Local
Los Angeles Clippers,Charlotte Hornets,2016-01-09 03:30:00,0,Local
Los Angeles Clippers,New Orleans Pelicans,2016-01-10 03:30:00,0,Local
Los Angeles Clippers,Miami Heat,2016-01-13 10:30:00,1,ESPN
Los Angeles Clippers,Sacramento Kings,2016-01-16 10:30:00,0,Local
Los Angeles Clippers,Houston Rockets,2016-01-18 10:30:00,1,TNT
Cleveland Cavaliers,Los Angeles Clippers,2016-01-21 08:00:00,1,TNT
Atlanta Hawks,Los Angeles Clippers,2016-01-27 08:00:00,0,Local
Los Angeles Clippers,Chicago Bulls,2016-01-31 03:30:00,1,ESPN
Los Angeles Clippers,Minnesota Timberwolves,2016-02-03 10:30:00,1,ESPN
Orlando Magic,Los Angeles Clippers,2016-02-05 07:00:00,0,Local
Miami Heat,Los Angeles Clippers,2016-02-07 02:00:00,1,ESPN
Los Angeles Clippers,San Antonio Spurs,2016-02-18 10:30:00,1,TNT
Los Angeles Clippers,Phoenix Suns,2016-02-22 10:30:00,1,NBATV
Los Angeles Clippers,Denver Nuggets,2016-02-24 10:30:00,0,Local
Sacramento Kings,Los Angeles Clippers,2016-02-26 10:00:00,0,Local
Los Angeles Clippers,Oklahoma City Thunder,2016-03-02 10:30:00,1,ESPN
Los Angeles Clippers,Atlanta Hawks,2016-03-05 10:30:00,0,Local
Dallas Mavericks,Los Angeles Clippers,2016-03-07 08:30:00,0,Local
Oklahoma City Thunder,Los Angeles Clippers,2016-03-09 09:30:00,1,ESPN
Los Angeles Clippers,Cleveland Cavaliers,2016-03-13 03:30:00,1,ESPN
San Antonio Spurs,Los Angeles Clippers,2016-03-15 08:30:00,1,NBATV
Houston Rockets,Los Angeles Clippers,2016-03-16 09:30:00,1,ESPN
Memphis Grizzlies,Los Angeles Clippers,2016-03-19 08:00:00,0,Local
New Orleans Pelicans,Los Angeles Clippers,2016-03-20 06:00:00,0,Local
Los Angeles Clippers,Portland Trail Blazers,2016-03-24 10:30:00,0,Local
Los Angeles Clippers,Denver Nuggets,2016-03-27 03:30:00,0,Local
Minnesota Timberwolves,Los Angeles Clippers,2016-03-30 08:00:00,0,Local
Oklahoma City Thunder,Los Angeles Clippers,2016-03-31 09:30:00,1,TNT
Los Angeles Clippers,Washington Wizards,2016-04-03 03:30:00,0,Local
Utah Jazz,Los Angeles Clippers,2016-04-08 09:00:00,0,Local
Los Angeles Clippers,Dallas Mavericks,2016-04-10 03:30:00,1,NBATV
Los Angeles Clippers,Memphis Grizzlies,2016-04-12 10:30:00,1,TNT
Phoenix Suns,Los Angeles Clippers,2016-04-13 10:30:00,0,Local
Sacramento Kings,Memphis Grizzlies,2015-11-03 10:00:00,1,NBATV
Phoenix Suns,Sacramento Kings,2015-11-04 09:00:00,0,Local
Sacramento Kings,Houston Rockets,2015-11-06 10:30:00,1,ESPN
Sacramento Kings,San Antonio Spurs,2015-11-09 10:00:00,0,Local
Sacramento Kings,Detroit Pistons,2015-11-11 10:00:00,0,Local
Atlanta Hawks,Sacramento Kings,2015-11-18 08:00:00,0,Local
Miami Heat,Sacramento Kings,2015-11-19 07:30:00,0,Local
Orlando Magic,Sacramento Kings,2015-11-21 05:00:00,0,Local
Charlotte Hornets,Sacramento Kings,2015-11-23 07:00:00,0,Local
Milwaukee Bucks,Sacramento Kings,2015-11-25 08:00:00,0,Local
Sacramento Kings,Minnesota Timberwolves,2015-11-27 10:00:00,0,Local
Sacramento Kings,Dallas Mavericks,2015-11-30 10:00:00,0,Local
Houston Rockets,Sacramento Kings,2015-12-05 08:00:00,0,Local
Oklahoma City Thunder,Sacramento Kings,2015-12-06 07:00:00,0,Local
Sacramento Kings,Utah Jazz,2015-12-08 10:00:00,1,NBATV
Sacramento Kings,Houston Rockets,2015-12-15 10:00:00,0,Local
Minnesota Timberwolves,Sacramento Kings,2015-12-18 08:00:00,0,Local
Washington Wizards,Sacramento Kings,2015-12-21 07:00:00,0,Local
Sacramento Kings,Portland Trail Blazers,2015-12-27 09:00:00,0,Local
Sacramento Kings,Phoenix Suns,2016-01-02 05:00:00,1,NBATV
Oklahoma City Thunder,Sacramento Kings,2016-01-04 08:00:00,0,Local
Dallas Mavericks,Sacramento Kings,2016-01-05 08:30:00,0,Local
Sacramento Kings,New Orleans Pelicans,2016-01-13 10:00:00,0,Local
Utah Jazz,Sacramento Kings,2016-01-14 09:00:00,0,Local
Sacramento Kings,Atlanta Hawks,2016-01-21 10:00:00,0,Local
Sacramento Kings,Charlotte Hornets,2016-01-25 10:00:00,0,Local
Portland Trail Blazers,Sacramento Kings,2016-01-26 10:00:00,0,Local
New Orleans Pelicans,Sacramento Kings,2016-01-28 08:00:00,0,Local
Memphis Grizzlies,Sacramento Kings,2016-01-30 08:00:00,0,Local
Sacramento Kings,Milwaukee Bucks,2016-02-01 10:00:00,1,NBATV
Sacramento Kings,Chicago Bulls,2016-02-03 10:00:00,0,Local
Cleveland Cavaliers,Sacramento Kings,2016-02-08 07:00:00,0,Local
Sacramento Kings,Denver Nuggets,2016-02-19 10:00:00,0,Local
Denver Nuggets,Sacramento Kings,2016-02-23 09:00:00,0,Local
Sacramento Kings,San Antonio Spurs,2016-02-24 10:30:00,1,ESPN
Sacramento Kings,Oklahoma City Thunder,2016-02-29 10:00:00,1,NBATV
Memphis Grizzlies,Sacramento Kings,2016-03-02 08:00:00,0,Local
Dallas Mavericks,Sacramento Kings,2016-03-03 08:30:00,0,Local
San Antonio Spurs,Sacramento Kings,2016-03-05 08:30:00,0,Local
New Orleans Pelicans,Sacramento Kings,2016-03-07 08:00:00,0,Local
Sacramento Kings,Cleveland Cavaliers,2016-03-09 10:00:00,0,Local
Sacramento Kings,Orlando Magic,2016-03-11 10:00:00,0,Local
Sacramento Kings,Utah Jazz,2016-03-13 06:00:00,0,Local
Sacramento Kings,New Orleans Pelicans,2016-03-16 10:00:00,0,Local
Detroit Pistons,Sacramento Kings,2016-03-18 07:30:00,0,Local
Chicago Bulls,Sacramento Kings,2016-03-21 08:00:00,0,Local
Minnesota Timberwolves,Sacramento Kings,2016-03-23 08:00:00,0,Local
Sacramento Kings,Phoenix Suns,2016-03-25 10:00:00,0,Local
Sacramento Kings,Dallas Mavericks,2016-03-27 06:00:00,0,Local
Portland Trail Blazers,Sacramento Kings,2016-03-28 10:00:00,0,Local
Sacramento Kings,Washington Wizards,2016-03-30 10:00:00,0,Local
Sacramento Kings,Miami Heat,2016-04-01 10:00:00,0,Local
Denver Nuggets,Sacramento Kings,2016-04-02 09:00:00,0,Local
Sacramento Kings,Portland Trail Blazers,2016-04-05 10:00:00,0,Local
Sacramento Kings,Minnesota Timberwolves,2016-04-07 10:00:00,0,Local
Sacramento Kings,Oklahoma City Thunder,2016-04-09 10:30:00,0,Local
Phoenix Suns,Sacramento Kings,2016-04-11 10:00:00,1,NBATV
Houston Rockets,Sacramento Kings,2016-04-13 08:00:00,0,Local
Chicago Bulls,Cleveland Cavaliers,2015-10-27 08:00:00,1,TNT
Detroit Pistons,Chicago Bulls,2015-10-30 07:30:00,0,Local
Chicago Bulls,Orlando Magic,2015-11-01 07:00:00,0,Local
Charlotte Hornets,Chicago Bulls,2015-11-03 07:00:00,0,Local
Chicago Bulls,Oklahoma City Thunder,2015-11-05 08:00:00,1,TNT
Chicago Bulls,Minnesota Timberwolves,2015-11-07 06:00:00,0,Local
Chicago Bulls,Charlotte Hornets,2015-11-13 08:00:00,0,Local
Phoenix Suns,Chicago Bulls,2015-11-18 10:30:00,1,ESPN
Portland Trail Blazers,Chicago Bulls,2015-11-24 10:00:00,0,Local
Chicago Bulls,San Antonio Spurs,2015-11-30 08:00:00,1,NBATV
Chicago Bulls,Denver Nuggets,2015-12-02 08:00:00,0,Local
Chicago Bulls,Charlotte Hornets,2015-12-05 08:00:00,0,Local
Chicago Bulls,Phoenix Suns,2015-12-07 08:00:00,0,Local
Chicago Bulls,New Orleans Pelicans,2015-12-12 08:00:00,0,Local
Chicago Bulls,Memphis Grizzlies,2015-12-16 08:00:00,1,ESPN
Chicago Bulls,Detroit Pistons,2015-12-18 08:00:00,0,Local
Oklahoma City Thunder,Chicago Bulls,2015-12-25 02:30:00,1,ESPN
Dallas Mavericks,Chicago Bulls,2015-12-26 08:30:00,0,Local
Chicago Bulls,Milwaukee Bucks,2016-01-05 08:00:00,1,NBATV
Atlanta Hawks,Chicago Bulls,2016-01-09 05:00:00,0,Local
Chicago Bulls,Washington Wizards,2016-01-11 08:00:00,0,Local
Milwaukee Bucks,Chicago Bulls,2016-01-12 08:00:00,1,NBATV
Chicago Bulls,Dallas Mavericks,2016-01-15 08:00:00,0,Local
Detroit Pistons,Chicago Bulls,2016-01-18 03:30:00,0,Local
Cleveland Cavaliers,Chicago Bulls,2016-01-23 08:30:00,1,ESPN
Chicago Bulls,Miami Heat,2016-01-25 08:00:00,0,Local
Utah Jazz,Chicago Bulls,2016-02-01 09:00:00,0,Local
Denver Nuggets,Chicago Bulls,2016-02-05 09:00:00,0,Local
Minnesota Timberwolves,Chicago Bulls,2016-02-06 08:00:00,0,Local
Charlotte Hornets,Chicago Bulls,2016-02-08 07:00:00,0,Local
Chicago Bulls,Atlanta Hawks,2016-02-10 08:00:00,0,Local
Cleveland Cavaliers,Chicago Bulls,2016-02-18 08:00:00,1,TNT
Chicago Bulls,Washington Wizards,2016-02-24 08:00:00,1,ESPN
Atlanta Hawks,Chicago Bulls,2016-02-26 08:00:00,1,ESPN
Chicago Bulls,Portland Trail Blazers,2016-02-27 08:00:00,0,Local
Miami Heat,Chicago Bulls,2016-03-01 07:30:00,1,NBATV
Orlando Magic,Chicago Bulls,2016-03-02 07:00:00,0,Local
Chicago Bulls,Houston Rockets,2016-03-05 08:30:00,1,ESPN
Chicago Bulls,Milwaukee Bucks,2016-03-07 08:00:00,0,Local
San Antonio Spurs,Chicago Bulls,2016-03-10 08:00:00,1,TNT
Chicago Bulls,Miami Heat,2016-03-11 08:00:00,1,NBATV
Washington Wizards,Chicago Bulls,2016-03-16 07:00:00,0,Local
Chicago Bulls,Utah Jazz,2016-03-19 08:00:00,0,Local
Orlando Magic,Chicago Bulls,2016-03-26 07:00:00,0,Local
Chicago Bulls,Atlanta Hawks,2016-03-28 08:00:00,1,NBATV
Houston Rockets,Chicago Bulls,2016-03-31 07:00:00,1,TNT
Chicago Bulls,Detroit Pistons,2016-04-02 08:00:00,1,NBATV
Milwaukee Bucks,Chicago Bulls,2016-04-03 07:00:00,0,Local
Memphis Grizzlies,Chicago Bulls,2016-04-05 08:00:00,1,TNT
Miami Heat,Chicago Bulls,2016-04-07 08:00:00,1,TNT
Chicago Bulls,Cleveland Cavaliers,2016-04-09 08:30:00,1,ESPN
New Orleans Pelicans,Chicago Bulls,2016-04-11 08:00:00,0,Local
Phoenix Suns,Dallas Mavericks,2015-10-28 10:00:00,0,Local
Phoenix Suns,Portland Trail Blazers,2015-10-30 10:30:00,0,Local
Portland Trail Blazers,Phoenix Suns,2015-10-31 10:00:00,0,Local
